Excluir,impressaoEtiqueta,D001_Id,D009_Id,D049_Id,D024_Id,foto,D001_Codigo_Barras,D001_Flag_Ativo,D001_Flag_Pre_Cadastro,D049_Flag_Curva_ABC,D049_Flag_Curva_ABC_Qtd,D001_Codigo_Barra1,D049_Modelo,D001_Aplicacao,"ifnull(D069_D070_Id,""_"")",validades,D049_Codigo_Produto,C008_Tipo,D060_Descricao_Grupo,D003_Nome_Linha,D002_Descricao_Produto,D082_Marca,D049_Origem_Mercadoria,NCM,D001_D005_Id,D037_Unidade,D009_Quantidade_Estoque,Pedido,D009_Quantidade_Estoque_Loja,D009_Quantidade_Estoque_Fora,D009_Quantidade_OP,D009_Valor_Custo_Unitario,ST,D049_Flag_Tipo,D004_Local,D024_Nome_Empresa,C004_Nome_Empresa,D001_Flag_Tipo,D009_IPV_1,C007_Primeiro_Nome,D009_C007_Id_Comprador,D009_Data_Alteracao_Custo,D009_Flag_Custo_Utilizado,D001_C008_Id,D001_D060_Id,D001_D003_Id,D001_D002_Id,D049_D024_Id,D001_C004_Id,D009_Origem_Mercadoria,D001_Flag_Ecommerce,D001_Flag_Etiqueta_Pedido,D001_Qte_Embalagem,D049_Flag_Nao_Comprar,D009A_Id,D009A_Ficha_Conteudo_Importacao,D001A_Id,linkImagem,D001_Cubagem_Unitaria,Etiqueta,D001_Codigo_Produto,D001_Descricao_Produto,D049_D082_Id,D001_D037_Id,D009_Quantidade_Estoque_Similar,D009_Quantidade_OC,infoCustoVendaProduto,D009_Data_Ultima_Entrada,D009_Data_Ultima_Venda,D001_Flag_Tipo_Item,D009A_Qtd_Liquida_Fora	+ D009_Quantidade_Estoque_Liquido,(D009_Quantidade_Estoque) + (D009A_Qtd_Fisica_Fora),D001A_Quantidade_Estoque_Tray,D001_Peso_Unitario_Kg,D009_Preco_1,D001_Peso_Unitario_Bruto,D001_Quantidade_Tributavel,D009_Preco_4
,,93,185,93,,,000093,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTA,INNPRO,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,1.0000,,0,0000-00-00 00:00:00,U,1,1,7,9,,,,N,N,0.000,N,178,,,,0.000000,,1784-34/35,BOTA PVC PRETA CANO LONGO C/POLAINA CA:49855 - INNPRO - 34/35,24,1,25.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,69.4000000000,0.000,,0.0000000000
,,94,187,94,,,000094,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTA,INNPRO,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,9,0,,,N,N,0.000,N,179,,5962,,0.000000,,1784-36/37,BOTA PVC PRETA CANO LONGO C/POLAINA CA:49855 - INNPRO - 36/37,24,1,25.00,0.00000,,0000-00-00,2025-03-12,00,0.0000000,0.0000000,0.00,0.000,69.4000000000,0.000,0.000,0.0000000000
,,113,225,113,,,000113,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,0,,,N,N,0.000,N,198,,465,,0.000000,,1728-33,BOTINA C/ METATARSO EXT. PAL.ANTIPERFURO CBMPCOM I CA:41920 - 33 - CALBRAS,12,1,290.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,149.1700000000,0.000,0.000,0.0000000000
,,114,227,114,,,000114,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,96.26000,,CP,GERAL,,,COMPRADO,0.0000,,0,2025-03-11 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,199,,,,0.000000,,1728-34,BOTINA C/ METATARSO EXT. PAL.ANTIPERFURO CBMPCOM I CA:41920 - 34 - CALBRAS,12,1,290.00,0.00000,,2025-03-11,2025-09-09,00,0.0000000,0.0000000,,0.000,149.1700000000,0.000,,163.6420000000
,,126,251,126,,,000126,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,211,,,,0.000000,,1728-46,BOTINA C/ METATARSO EXT. PAL.ANTIPERFURO CBMPCOM I CA:41920 - 46 - CALBRAS,12,1,290.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,149.1700000000,0.000,,0.0000000000
,,142,283,142,,,000142,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64042000-I,13181,PR,0.00,0.00,0.00,0.00,0.00000,73.77000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-24 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,227,,,,0.000000,,1829-33,BOTINA CADARCO BICO CPT CBACOM CA:44621-33- CALBRAS,12,1,254.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,110.6550000000,0.000,,125.4090000000
,,155,309,155,,,000155,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64042000-I,13181,PR,0.00,0.00,0.00,0.00,0.00000,73.77000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-10-24 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,240,,,,0.000000,,1829-46,BOTINA CADARCO BICO CPT CBACOM CA:44621-46- CALBRAS,12,1,254.00,0.00000,,2025-11-03,2026-04-15,00,0.0000000,0.0000000,,0.000,110.6550000000,0.000,,125.4090000000
,,157,313,157,,,000157,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,124.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,0,,,N,N,0.000,N,242,,5475,,0.000000,,1274-38,BOTINA COURO WORK RENO CAFE CA:44591 - ESTIVAL 38,19,1,-1.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,0.00,0.000,186.3000000000,0.000,0.000,211.1400000000
,,158,315,158,,,000158,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,124.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,243,,,,0.000000,,1274-39,BOTINA COURO WORK RENO CAFE CA:44591 - ESTIVAL 39,19,1,-1.00,0.00000,,2025-08-13,2025-02-06,00,0.0000000,0.0000000,,0.000,186.3000000000,0.000,,211.1400000000
,,159,317,159,,,000159,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,124.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,244,,,,0.000000,,1274-40,BOTINA COURO WORK RENO CAFE CA:44591 - ESTIVAL 40,19,1,-1.00,0.00000,,2025-08-13,2025-11-13,00,0.0000000,0.0000000,,0.000,186.3000000000,0.000,,211.1400000000
,,160,319,160,,,000160,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,124.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,245,,,,0.000000,,1274-41,BOTINA COURO WORK RENO CAFE CA:44591 - ESTIVAL 41,19,1,-1.00,0.00000,,2025-08-13,2026-01-28,00,0.0000000,0.0000000,,0.000,186.3000000000,0.000,,211.1400000000
,,161,321,161,,,000161,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,-1.00,-1.00,0.00,1.00,0.00000,124.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,246,,,,0.000000,,1274-42,BOTINA COURO WORK RENO CAFE CA:44591 - ESTIVAL 42,19,1,0.00,0.00000,,2025-08-13,2025-11-24,00,0.0000000,0.0000000,,0.000,186.3000000000,0.000,,211.1400000000
,,162,323,162,,,000162,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,124.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,247,,,,0.000000,,1274-43,BOTINA COURO WORK RENO CAFE CA:44591 - ESTIVAL 43,19,1,-1.00,0.00000,,2025-08-13,0000-00-00,00,0.0000000,0.0000000,,0.000,186.3000000000,0.000,,211.1400000000
,,163,325,163,,,000163,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,124.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,0,,,N,N,0.000,N,248,,5487,,0.000000,,1274-44,BOTINA COURO WORK RENO CAFE CA:44591 - ESTIVAL 44,19,1,-1.00,0.00000,,0000-00-00,2025-03-06,00,0.0000000,0.0000000,0.00,0.000,186.3000000000,0.000,0.000,211.1400000000
,,165,329,165,,,000165,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,91.95000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-27 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,250,,,,0.000000,,1737-33,BOTINA ELASTICO BICO CPT SOL.ANTIPER CBEPCOM II CA:41920 - 33 - CALBRAS,12,1,152.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,137.9250000000,0.000,,156.3150000000
,,166,331,166,,,000166,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,91.95000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-27 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,251,,,,0.000000,,1737-34,BOTINA ELASTICO BICO CPT SOL.ANTIPER CBEPCOM II CA:41920 - 34 - CALBRAS,12,1,152.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,137.9250000000,0.000,,156.3150000000
,,167,333,167,,,000167,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,91.95000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-27 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,252,,,,0.000000,,1737-35,BOTINA ELASTICO BICO CPT SOL.ANTIPER CBEPCOM II CA:41920 - 35 - CALBRAS,12,1,152.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,137.9250000000,0.000,,156.3150000000
,,168,335,168,,,000168,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,91.95000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-27 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,253,,,,0.000000,,1737-36,BOTINA ELASTICO BICO CPT SOL.ANTIPER CBEPCOM II CA:41920 - 36 - CALBRAS,12,1,152.00,0.00000,,2024-12-13,2024-12-16,00,0.0000000,0.0000000,,0.000,137.9250000000,0.000,,156.3150000000
,,169,337,169,,,000169,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,91.95000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-27 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,254,,,,0.000000,,1737-37,BOTINA ELASTICO BICO CPT SOL.ANTIPER CBEPCOM II CA:41920 - 37 - CALBRAS,12,1,152.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,137.9250000000,0.000,,156.3150000000
,,172,343,172,,,000172,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,91.95000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-12-04 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,257,,,,0.000000,,1737-40,BOTINA ELASTICO BICO CPT SOL.ANTIPER CBEPCOM II CA:41920 - 40 - CALBRAS,12,1,152.00,0.00000,,2026-03-02,2025-08-15,00,0.0000000,0.0000000,,0.000,137.9250000000,0.000,,156.3150000000
,,180,359,180,,,000180,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,265,,,,0.000000,,1748-33,BOTINA ELASTICO BICO ACO SOBREPOSTA CBEC II CA:40828 -33 - CALBRAS,12,1,40.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,109.6000000000,0.000,,0.0000000000
,,181,361,181,,,000181,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,266,,,,0.000000,,1748-34,BOTINA ELASTICO BICO ACO SOBREPOSTA CBEC II CA:40828 -34 - CALBRAS,12,1,40.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,109.6000000000,0.000,,0.0000000000
,,182,363,182,,,000182,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,267,,,,0.000000,,1748-35,BOTINA ELASTICO BICO ACO SOBREPOSTA CBEC II CA:40828 -35 - CALBRAS,12,1,40.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,109.6000000000,0.000,,0.0000000000
,,183,365,183,,,000183,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,0.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,268,,,,0.000000,,1748-36,BOTINA ELASTICO BICO ACO SOBREPOSTA CBEC II CA:40828 -36 - CALBRAS,12,1,40.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,109.6000000000,0.000,,0.0000000000
,,192,383,192,,,000192,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,99.00000,,CP,GERAL,,,COMPRADO,0.0000,,0,0000-00-00 00:00:00,U,1,1,7,10,,,,N,N,0.000,N,277,,,,0.000000,,1748-45,BOTINA ELASTICO BICO ACO SOBREPOSTA CBEC II CA:40828 -45 - CALBRAS,12,1,40.00,0.00000,,2025-06-06,0000-00-00,00,0.0000000,0.0000000,,0.000,148.5000000000,0.000,,168.3000000000
,,194,387,194,,,000194,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,71.05000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-02-20 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,279,,,,0.000000,,2610-33,BOTINA ELASTICO BICO CPT CBECOM  CA:47910- 33 - CALBRAS,12,1,104.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,106.5750000000,0.000,,120.7850000000
,,201,401,201,,,000201,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,-4.00,-4.00,0.00,4.00,0.00000,71.05000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-02-20 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,286,,,,0.000000,,2610-40,BOTINA ELASTICO BICO CPT CBECOM CA:47910-- 40 - CALBRAS,12,1,108.00,0.00000,,2026-04-20,2026-05-20,00,0.0000000,0.0000000,,0.000,106.5750000000,0.000,,120.7850000000
,,205,409,205,,,000205,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,9.00,9.00,0.00,-9.00,0.00000,66.40000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-02-20 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,290,,,,0.000000,,2610-44,BOTINA ELASTICO BICO CPT CBECOM CA:47910-- 44 - CALBRAS,12,1,95.00,0.00000,,2025-09-10,2026-05-04,00,0.0000000,0.0000000,,0.000,106.5700000000,0.000,,112.8800000000
,,206,411,206,,,000206,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,3.00,3.00,0.00,-3.00,0.00000,66.40000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-02-20 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,291,,,,0.000000,,2610-45,BOTINA ELASTICO BICO CPT CBECOM CA:47910-- 45 - CALBRAS,12,1,101.00,0.00000,,2025-09-10,2025-08-01,00,0.0000000,0.0000000,,0.000,106.5700000000,0.000,,112.8800000000
,,207,413,207,,,000207,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,71.05000,,CP,GERAL,,,COMPRADO,1.0000,,0,2026-02-20 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,292,,,,0.000000,,2610-46,BOTINA ELASTICO BICO CPT CBECOM CA:47910-- 46 - CALBRAS,12,1,104.00,0.00000,,0000-00-00,2025-10-09,00,0.0000000,0.0000000,,0.000,106.5750000000,0.000,,120.7850000000
,,210,419,210,,,000210,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,89.99000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-11-08 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,295,,,,0.000000,,1731-34,BOTINA ELASTICO BICO DE AÇO SOL. NITRÍLICO CBENC II CA:49231- 34 - CALBRAS,12,1,121.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,134.9850000000,0.000,,152.9830000000
,,211,421,211,,,000211,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,89.99000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-11-08 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,296,,,,0.000000,,1731-36,BOTINA ELASTICO BICO DE AÇO SOL. NITRÍLICO CBENC II CA:49231- 36 - CALBRAS,12,1,121.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,134.9850000000,0.000,,152.9830000000
,,220,439,220,,,000220,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,89.99000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-11-08 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,305,,,,0.000000,,1731-45,BOTINA ELASTICO BICO DE AÇO SOL. NITRÍLICO CBENC II CA:49231- 45 - CALBRAS,12,1,121.00,0.00000,,0000-00-00,2025-04-03,00,0.0000000,0.0000000,,0.000,134.9850000000,0.000,,152.9830000000
,,222,443,222,,,000222,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,89.99000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-11-08 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,307,,,,0.000000,,1731-33,BOTINA ELASTICO BICO DE AÇO SOL. NITRÍLICO CBENC II CA:49231- 33 - CALBRAS,12,1,121.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,134.9850000000,0.000,,152.9830000000
,,223,445,223,,,000223,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,CALBRAS,0,64034000-I,13101,PR,0.00,0.00,0.00,0.00,0.00000,89.99000,,CP,GERAL,,,COMPRADO,1.0000,,0,2024-11-08 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,308,,,,0.000000,,1731-35,BOTINA ELASTICO BICO DE AÇO SOL. NITRÍLICO CBENC II CA:49231- 35 - CALBRAS,12,1,121.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,134.9850000000,0.000,,152.9830000000
,,256,511,256,,,000256,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,0,64051010-I,13105,PR,0.00,-10.00,0.00,0.00,0.00000,49.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-10 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,37,,,,0.000000,,1718-34,BOTINA ELASTICO BICO PVC TSA-PR CA:44696 - BELLGA - 34,10,1,760.00,0.00000,,2025-08-12,2026-04-07,00,-10.0000000,0.0000000,,0.000,73.8000000000,1.000,,83.6400000000
,,268,535,268,,,000268,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,BELLGA,0,64051010-I,13105,PR,0.00,0.00,0.00,0.00,0.00000,49.20000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-11-10 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,49,,,,0.000000,,1718-46,BOTINA ELASTICO BICO PVC TSA-PR CA:44696 - BELLGA - 46,10,1,760.00,10.00000,,2025-03-14,2026-04-27,00,0.0000000,0.0000000,,0.000,73.8000000000,1.000,,83.6400000000
,,274,547,274,,,000274,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,190.10000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,314,,,,0.000000,,1263-41,BOTINA  ADVENTURE DARK SAPPHIRE CA:40376 - ESTIVAL 41,19,1,8.00,2.00000,,2025-08-21,2026-01-23,00,0.0000000,0.0000000,,0.000,285.1500000000,0.000,,323.1700000000
,,275,549,275,,,000275,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,190.10000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,315,,,,0.000000,,1263-42,BOTINA  ADVENTURE DARK SAPPHIRE CA:40376 - ESTIVAL 42,19,1,8.00,2.00000,,2025-08-21,2026-05-04,00,0.0000000,0.0000000,,0.000,285.1500000000,0.000,,323.1700000000
,,276,551,276,,,000276,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,190.10000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,316,,,,0.000000,,1263-43,BOTINA  ADVENTURE DARK SAPPHIRE CA:40376 - ESTIVAL 43,19,1,8.00,0.00000,,0000-00-00,2025-03-26,00,0.0000000,0.0000000,,0.000,285.1500000000,0.000,,323.1700000000
,,277,553,277,,,000277,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64039190-I,13100,PR,0.00,0.00,0.00,0.00,0.00000,190.10000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,317,,,,0.000000,,1263-44,BOTINA  ADVENTURE DARK SAPPHIRE CA:40376 - ESTIVAL 44,19,1,8.00,0.00000,,0000-00-00,0000-00-00,00,0.0000000,0.0000000,,0.000,285.1500000000,0.000,,323.1700000000
,,281,561,281,,,000281,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,163.60000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,321,,,,0.000000,,1278-40,BOTINA  MICROFIBRA PVC PRETO/AZUL EN1007S2 CA:44558 - ESTIVAL 40,19,1,3.00,3.00000,,2025-08-21,2026-03-03,00,0.0000000,0.0000000,,0.000,245.4000000000,0.000,,278.1200000000
,,282,563,282,,,000282,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,163.60000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,322,,,,0.000000,,1278-41,BOTINA  MICROFIBRA PVC PRETO/AZUL EN1007S2 CA:44558 - ESTIVAL 41,19,1,3.00,0.00000,,2025-08-13,0000-00-00,00,0.0000000,0.0000000,,0.000,245.4000000000,0.000,,278.1200000000
,,284,567,284,,,000284,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,163.60000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,324,,,,0.000000,,1278-43,BOTINA  MICROFIBRA PVC PRETO/AZUL EN1007S2 CA:44558 - ESTIVAL 43,19,1,3.00,0.00000,,2025-10-17,2025-12-01,00,0.0000000,0.0000000,,0.000,245.4000000000,0.000,,278.1200000000
,,285,569,285,,,000285,S,N,D,D,,,,_,,,GERAL,GERAL,CALCADOS,BOTINA,ESTIVAL,0,64041900-I,13099,PR,0.00,0.00,0.00,0.00,0.00000,163.60000,,CP,GERAL,,,COMPRADO,1.0000,,0,2025-04-01 00:00:00,MA,1,1,7,10,,,,N,N,0.000,N,325,,,,0.000000,,1278-44,BOTINA  MICROFIBRA PVC PRETO/AZUL EN1007S2 CA:44558 - ESTIVAL 44,19,1,3.00,0.00000,,0000-00-00,2025-06-02,00,0.0000000,0.0000000,,0.000,245.4000000000,0.000,,278.1200000000
